Date,Price,Before_1Days,Before_2Days,Before_3Days,Before_4Days,Before_5Days,Before_6Days,Before_7Days,Before_8Days,Before_9Days,Before_10Days,Before_11Days,Before_12Days,Before_13Days,Before_14Days,Before_15Days,Before_16Days,Before_17Days,Before_18Days,Before_19Days,Before_20Days,Before_21Days,Before_22Days,Before_23Days,Before_24Days,Before_25Days,Before_26Days,Before_27Days,Before_28Days,Before_29Days,Before_30Days
2013.03.17,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,1.04025
2013.03.10,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,1.04173
2013.03.03,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,1.05748
2013.02.24,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,1.05666
2013.02.17,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,1.04822
2013.02.10,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,1.03759
2013.02.03,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,1.02247
2013.01.27,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,1.02104
2013.01.20,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,1.02409
2013.01.13,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,1.00623
2013.01.06,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,1.00714
2012.12.30,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.99147
2012.12.23,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,0.96952
2012.12.16,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,0.97563
2012.12.09,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,0.98409
2012.12.02,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,1.00176
2012.11.25,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,1.01784
2012.11.18,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,1.04701
2012.11.11,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,1.03781
2012.11.04,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,1.03709
2012.10.28,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,1.03024
2012.10.21,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,1.03342
2012.10.14,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,1.0466
2012.10.07,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,1.05882
2012.09.30,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,1.05739
2012.09.23,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,1.07306
2012.09.16,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,1.06925
2012.09.09,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,1.06985
2012.09.02,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,1.06717
2012.08.26,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,1.07692
2012.08.19,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,1.06547
2012.08.12,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,1.04826
2012.08.05,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,1.0327
2012.07.29,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,1.02265
2012.07.22,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,1.02066
2012.07.15,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,1.01463
2012.07.08,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,0.99805
2012.07.01,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,1.02146
2012.06.24,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,1.02126
2012.06.17,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,0.97095
2012.06.10,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,1.00064
2012.06.03,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,1.02731
2012.05.27,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,1.04072
2012.05.20,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,1.07067
2012.05.13,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,1.03735
2012.05.06,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,1.03386
2012.04.29,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.97673
2012.04.22,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,0.96601
2012.04.15,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,0.97775
2012.04.08,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,1.036
2012.04.01,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,1.04696
2012.03.25,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,1.06423
2012.03.18,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,1.05705
2012.03.11,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,1.04049
2012.03.04,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,1.03535
2012.02.26,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,1.04405
2012.02.19,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,1.09929
2012.02.12,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,1.08498
2012.02.05,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,1.0639
2012.01.29,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,1.07528
2012.01.22,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,-0.001402316,1.07679
2012.01.15,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,-0.001402316,0.0266387,1.04885
2012.01.08,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,-0.001402316,0.0266387,-0.012521772,1.06215
2012.01.01,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,-0.001402316,0.0266387,-0.012521772,0.008201156,1.05351
2011.12.25,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,-0.001402316,0.0266387,-0.012521772,0.008201156,-0.016771195,1.07148
2011.12.18,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194,-0.012007159,-0.056225869,-0.010468404,-0.016227695,0.006792489,0.015915578,0.004964505,-0.008332934,-0.050250616,0.013189183,0.019813892,-0.01058329,-0.001402316,0.0266387,-0.012521772,0.008201156,-0.016771195,0.002507485,1.0688
