Date,Price,Before_1Days,Before_2Days,Before_3Days,Before_4Days,Before_5Days,Before_6Days,Before_7Days,Before_8Days,Before_9Days,Before_10Days,Before_11Days,Before_12Days,Before_13Days,Before_14Days,Before_15Days,Before_16Days,Before_17Days,Before_18Days,Before_19Days,Before_20Days,Before_21Days,Before_22Days,Before_23Days,Before_24Days,Before_25Days,Before_26Days,Before_27Days,Before_28Days,Before_29Days
2013.08.04,0.033052837,-0.038935378,0.009724933,0.013883516,-0.001996735,-0.007858503,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119
2013.07.28,-0.038935378,0.009724933,0.013883516,-0.001996735,-0.007858503,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895
2013.07.21,0.009724933,0.013883516,-0.001996735,-0.007858503,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743
2013.07.14,0.013883516,-0.001996735,-0.007858503,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316
2013.07.07,-0.001996735,-0.007858503,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566
2013.06.30,-0.007858503,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843
2013.06.23,-0.008733767,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931
2013.06.16,-0.03684546,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105
2013.06.09,0.007867299,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677
2013.06.02,-0.007857725,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757
2013.05.26,-0.00822832,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863
2013.05.19,-0.008201945,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413
2013.05.12,-0.029292627,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585
2013.05.05,-0.028402482,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708
2013.04.28,0.003716749,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331
2013.04.21,0.000214099,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694
2013.04.14,-0.021865154,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888
2013.04.07,0.011934806,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524
2013.03.31,-0.00344619,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902
2013.03.24,-0.002193445,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666
2013.03.17,0.003238361,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272
2013.03.10,0.01707422,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714
2013.03.03,0.002950489,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899
2013.02.24,-0.011290729,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603
2013.02.17,0.001475298,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745
2013.02.10,-0.001327944,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894
2013.02.03,-0.008400534,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772
2013.01.27,-0.001803721,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533
2013.01.20,-0.008032511,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254
2013.01.13,-0.002544119,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421
2013.01.06,0.00523895,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549
2012.12.30,0.010364743,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815
2012.12.23,-0.002903316,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069
2012.12.16,-0.015344566,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262
2012.12.09,0.007601843,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775
2012.12.02,0.00565931,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955
2012.11.25,-0.003222105,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161
2012.11.18,0.011645677,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288
2012.11.11,-0.004333757,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821
2012.11.04,0.004653863,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425
2012.10.28,-0.002711413,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936
2012.10.21,0.004711585,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161
2012.10.14,0.005958708,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159
2012.10.07,0.009689331,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115
2012.09.30,-0.021288694,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387
2012.09.23,-0.007574888,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098
2012.09.16,-0.008844524,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245
2012.09.09,0.015938902,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826
2012.09.02,0.006094666,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315
2012.08.26,-0.00788272,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597
2012.08.19,-0.001420714,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431
2012.08.12,-0.014893899,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683
2012.08.05,0.00077603,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299
2012.07.29,0.008051745,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409
2012.07.22,0.010244894,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719
2012.07.15,0.01478772,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053
2012.07.08,0.001400533,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394
2012.07.01,-0.002978254,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176
2012.06.24,0.017749421,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837
2012.06.17,-0.000903549,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233
2012.06.10,0.015804815,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011
2012.06.03,0.022640069,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005
2012.05.27,-0.00626262,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531
2012.05.20,-0.008596775,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138
2012.05.13,-0.017638955,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307
2012.05.06,-0.015798161,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699
2012.04.29,-0.027860288,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088
2012.04.22,0.008864821,0.00069425,0.006648936,-0.003077161,-0.012593159,-0.01154115,0.001352387,-0.014603098,0.003563245,-0.000560826,0.002511315,-0.009053597,0.010746431,0.016417683,0.015067299,0.009827409,0.001949719,0.005943053,0.016612394,-0.022918176,0.000195837,0.051815233,-0.029671011,-0.025961005,-0.01288531,-0.027973138,0.032120307,0.003375699,0.058491088,0.011097194
