Date,Time,Open,Highest,Lowest,Adjust,Volume,Rate_high,Rate_low
1998.03.08,0:00,0.6684,0.6782,0.663,0.677,459,0.014661879,-0.008078995
1998.03.15,0:00,0.6762,0.6767,0.6578,0.6655,608,0.000739426,-0.027210884
1998.03.22,0:00,0.6642,0.6781,0.6617,0.6718,543,0.020927431,-0.003763927
1998.03.29,0:00,0.6699,0.6713,0.6525,0.6565,631,0.002089864,-0.025974026
1998.04.05,0:00,0.6563,0.6632,0.6525,0.6566,570,0.010513485,-0.005790035
1998.04.12,0:00,0.6567,0.6582,0.645,0.6507,533,0.002284148,-0.017816354
1998.04.19,0:00,0.6452,0.6557,0.6448,0.6511,442,0.016274024,-0.000619963
1998.04.26,0:00,0.6499,0.6546,0.6423,0.6488,490,0.007231882,-0.011694107
1998.05.03,0:00,0.6479,0.649,0.6337,0.6353,492,0.001697793,-0.021916962
1998.05.10,0:00,0.6329,0.639,0.6228,0.6276,636,0.009638173,-0.015958287
1998.05.17,0:00,0.6258,0.6347,0.6169,0.6273,624,0.014221796,-0.014221796
1998.05.24,0:00,0.6259,0.628,0.6158,0.6232,492,0.003355169,-0.016136763
1998.05.31,0:00,0.6233,0.6246,0.5995,0.6027,770,0.002085673,-0.03818386
